Filename,MG94_AIC,FA1_AIC,SynREVCodon_AIC
FBgn0039167,7299.663370990403,7301.518279976635,7355.019980185169
FBgn0033871,3978.481471643999,3979.720003320506,4050.835810515875
FBgn0039187,29942.10670472029,29944.0676336223,29936.59328927126
FBgn0030027,15224.72579066617,15226.46064304942,15261.23596424745
FBgn0283437,14300.67333274013,14301.85072363465,14312.8021223919
FBgn0250753,5465.339976741535,5467.09543250739,5515.206187434892
FBgn0052141,6426.206529959087,6426.300504092318,6490.855717712178
FBgn0035238,5125.603896577992,5126.760466072398,5135.480476907621
FBgn0038701,10976.33579005917,10967.60307799042,10995.17402833644
FBgn0035370,4028.570814696413,4029.821570432796,4070.303013113891
FBgn0033571,3395.72884287749,3397.31631069988,3451.936402966079
FBgn0013746,7443.185182944409,7445.164071382443,7509.1900712684665
FBgn0036494,26449.70581816035,26451.22734143077,26421.42206410717
FBgn0029907,5311.118316243965,5312.364489014992,5337.933327970033
FBgn0030452,9919.05994599696,9918.318523848888,9925.06475424949
FBgn0265082,82494.67393876547,82493.084761011,82505.54393862326
FBgn0038488,12837.77303185029,12839.78263241518,12882.55493122081
FBgn0035915,10139.10965037143,10140.23478910861,10150.94262021606
FBgn0035233,6484.789149561383,6483.299491461318,6541.87202603416
FBgn0260648,5066.252612814634,5068.165998791067,5080.262561312716
FBgn0031791,5684.691840629878,5686.747344857899,5722.586793895273
FBgn0036099,4889.858152477963,4887.213891666011,4936.700297637809
FBgn0250831,4048.452332299193,4050.262325946785,4136.284321642986
FBgn0024995,5380.663818980897,5380.440784619799,5421.103766913742
FBgn0036493,22090.42827905252,22090.96568723513,22093.41094830634
FBgn0066304,3141.440699572096,3142.081142673074,3181.486047826292
FBgn0263006,12957.46671583535,12957.4887621061,12854.22442168447
FBgn0036909,2692.759696966855,2694.466744480119,2757.940676089478
FBgn0261109,8908.49161633534,8910.236403486615,8993.974502291896
FBgn0265416,12828.72604792351,12823.00714125292,12851.5130534581
FBgn0038090,11286.43058934394,11281.71445382837,11350.2363537927
FBgn0013276,12817.67573504644,12810.0195156238,12830.88572015599
FBgn0261625,11758.17497626166,11760.05425927159,11797.56912103932
FBgn0032839,7683.35078743149,7680.254363739474,7734.116348228905
FBgn0039217,10095.56027040423,10097.28033163706,10144.29042453655
FBgn0260007,5077.148391918185,5079.174008203646,5121.9434145512
FBgn0031170,32614.11480703454,32613.77263640612,32585.75735788067
FBgn0015808,9977.644502845244,9956.665892009272,9951.377408796689
FBgn0039599,8569.762892515757,8571.797637425894,8635.693261700526
FBgn0035231,8933.496533611511,8934.873635180471,8981.045701513167
FBgn0034073,19892.37120766804,19891.33535567804,19953.07736471905
FBgn0028896,5809.815145837621,5811.89140965562,5882.065699493987
FBgn0259139,8499.068141526372,8501.062404923401,8499.26079242368
FBgn0285963,27214.56858234512,27215.07028975182,27125.26552126626
FBgn0029830,17337.71586124065,17339.59189505491,17332.58838366437
FBgn0027504,16967.73478234064,16969.32360371108,17009.37840727264
FBgn0034768,5243.733501996824,5244.82558506439,5291.553878145953
FBgn0038583,11561.37425121858,11561.10758860811,11603.41431556057
FBgn0000463,13165.74776368123,13166.61148616204,13176.58861321056
FBgn0050293,13630.96239816593,13631.97662810836,13652.73990747483
FBgn0036078,9582.025624048818,9583.277434612932,9598.83151588863
FBgn0030725,8452.251312566113,8453.88172632692,8500.376336357122
FBgn0260011,10160.85916472666,10162.85437085507,10177.49281840929
FBgn0050376,5045.769428486017,5046.495808755967,5114.275897070196
FBgn0052792,12986.46945245151,12978.04432178862,13036.94199863926
FBgn0033607,10607.70038047562,10608.75148483109,10648.79467439595
FBgn0039696,20061.53027114048,20061.46173041103,20116.21848544883
FBgn0013771,12928.61276112794,12929.4208712079,12963.41997417469
FBgn0035469,2178.003776763359,2179.4002007708,2251.306068071738
FBgn0267163,2012.199368321526,2010.241027370205,2137.465675496266
FBgn0025519,11317.66551352604,11319.67913393251,11365.32269933675
FBgn0260639,9299.446533431084,9301.415804457329,9353.982844616943
FBgn0034946,7831.385818758638,7833.205360281852,7851.571140587493
FBgn0031455,2087.624877109859,2087.975362188944,2151.367995601925
FBgn0031305,15113.58183085293,15113.4083922484,15141.56372091892
FBgn0036947,6704.714037304218,6706.167707437351,6750.957556561376
FBgn0036761,5278.003854809723,5274.796409723909,5322.423693560766
FBgn0052654,29156.30507788896,29156.31979502629,29210.16649584711
FBgn0033209,2488.173200199724,2490.264258057533,2549.557321621353
FBgn0035063,5124.354983230163,5126.284052593434,5160.589401433116
FBgn0037345,5799.412517611123,5800.807766048106,5869.682045793069
FBgn0033264,9026.007564078058,9025.933712805743,9062.078141721786
FBgn0031878,17616.41553909539,17618.41759069147,17644.96784412194
FBgn0038089,4321.632571497195,4322.234244450849,4355.040798966321
FBgn0026150,12734.31457708778,12734.2125557263,12762.81004187506
FBgn0033648,12465.12929619291,12466.39932296614,12507.92956061354
FBgn0039483,6555.220929179949,6553.989913031117,6592.411913683864
FBgn0051660,8725.388755857495,8726.806176446058,8788.558151974228
FBgn0022338,4451.736575980281,4453.56521890055,4497.012602679129
FBgn0053299,2519.24574523593,2521.254970883719,2610.725082942026
FBgn0015905,17587.53708376023,17587.94351214128,17623.73491196827
FBgn0038692,8352.63477102742,8354.669952776987,8401.151933707279
FBgn0034750,5217.286956883042,5218.065002035793,5258.364363021776
FBgn0037796,5344.303047172171,5346.333062138037,5410.09271643865
FBgn0029689,13569.70141197507,13571.58420265504,13601.48336985219
FBgn0000567,11436.74558815129,11438.74931893901,11475.66990771899
FBgn0260455,2305.815975289525,2307.905880375046,2394.270329843467
FBgn0051989,30723.07142114416,30724.5466428102,30709.7183199693
FBgn0028327,3799.121965995832,3799.620510307094,3823.355326551645
FBgn0030941,5683.353104896084,5678.16673035681,5706.77619657449
FBgn0283521,15298.83951499016,15300.52498463492,15290.14514255102
FBgn0004132,3836.33809984869,3838.400961193669,3892.620063218448
FBgn0039413,12489.2022052887,12490.68532169241,12545.92112509757
FBgn0260000,2564.429825106369,2566.507641974859,2643.316218116403
FBgn0034899,2836.922749207145,2838.590968328047,2921.827205063839
FBgn0029997,11170.52521154168,11172.54225287101,11201.49729781925
FBgn0036994,7316.527968555375,7317.422491025178,7376.782069144889
FBgn0028895,8532.6427459273309,8534.377569400533,8579.582195932158
FBgn0036300,4801.04079865898,4802.925718871689,4864.814046130138
FBgn0003227,23692.31794016697,23694.05973881594,23712.56347660488
FBgn0030503,7213.16103526696,7214.961124534781,7238.753463029025
FBgn0037638,12542.03994963449,12542.40903130681,12573.22492564288
FBgn0004055,9874.493072883424,9876.350608052022,9920.361603009678
FBgn0029942,7524.312546706962,7526.311264840237,7567.414448043563
FBgn0264077,7580.456743661371,7581.270158642915,7648.035449597678
FBgn0039679,14841.04830969344,14842.63247770266,14850.58241872198
FBgn0029931,4947.035490662123,4943.683444853784,4962.131767862335
FBgn0039655,7411.438152152529,7412.936223066296,7448.290857118907
FBgn0033043,7928.960390500568,7930.851967760453,7966.483399069873
FBgn0015270,13679.54626077,13681.55531454725,13680.7167169281
FBgn0031929,9708.576760397844,9710.207452353892,9733.14167263393
FBgn0065032,3321.500194529332,3323.23345135734,3358.823164467314
FBgn0027608,5814.376256759506,5816.390659896258,5849.829150351096
FBgn0039505,2306.413441453099,2308.12868496782,2370.552804314692
FBgn0026059,35800.36596828464,35801.92698920485,35816.06229093791
FBgn0265268,11407.51507924359,11407.85889040522,11455.50689776711
FBgn0045495,8476.496303154721,8476.371373115773,8498.598116696074
FBgn0004655,26326.97462058868,26328.68809454442,26323.9757069569
FBgn0035206,5861.712723647516,5863.709164715694,5878.198545426266
FBgn0051910,6809.314479230129,6811.36248370806,6843.441048605437
FBgn0032969,15369.73805011071,15370.66847950069,15441.31445179988
FBgn0036586,3689.882126112348,3691.825303683469,3750.497711728707
FBgn0033667,7012.694651895607,7014.541140031672,7042.084906187724
FBgn0020300,3978.078880207819,3979.444979148021,3995.421905316558
FBgn0069913,9089.912242679093,9091.78843516026,9109.131880365429
FBgn0029696,4631.352718246522,4633.172407442409,4691.150004464826
FBgn0250827,4578.334615820591,4580.288124493166,4656.999906568031
FBgn0052698,4645.944247344336,4646.035532196023,4705.511772950382
FBgn0036213,2692.51253729438,2694.468261982741,2755.473022818908
FBgn0054027,21537.95072358685,21539.77211832425,21608.88620227423
FBgn0033096,8399.913324833811,8401.555957864808,8412.14078547919
FBgn0028844,3398.838844194785,3400.563097926227,3446.246942905232
FBgn0035587,6862.422851395564,6863.122854601586,6891.973927871806
FBgn0263278,9728.225365474284,9730.167238182865,9767.513623202469
FBgn0011569,30962.79518931033,30964.71371841088,30984.3999206077
FBgn0038240,2705.121617317065,2706.366985296107,2772.21872849432
FBgn0011715,5934.389325322099,5936.272359174198,5973.915357319831
FBgn0000395,13875.31005196809,13873.01858905025,13875.30152251794
FBgn0025743,9281.158038676462,9281.13304087137,9267.34578618929
FBgn0037276,20547.31049932556,20540.37732901385,20552.3785449445
FBgn0039797,7696.396056441636,7692.507750611343,7749.119746599426
FBgn0038507,10313.49744968657,10315.42580301471,10347.44423813618
FBgn0051908,7677.124625973896,7679.121943664987,7706.638423685872
FBgn0030358,18972.09303594654,18972.90176232857,18974.41946368601
FBgn0024187,18478.4684691138,18479.13158389159,18513.64010137253
FBgn0030749,7671.55817513387,7667.159149804213,7721.813534862976
FBgn0035593,6455.975317394439,6454.658635212566,6444.046010440666
FBgn0033883,7765.544199773406,7766.479434695527,7783.874400871967
FBgn0260817,12996.74953921195,12997.16787212387,13034.48972794318
FBgn0026181,19957.11847848957,19952.43460343962,19947.27525793947
FBgn0026261,5507.406528321612,5508.562652863016,5565.653145459615
FBgn0038596,1845.672388622825,1847.444283472345,1915.171196810197
FBgn0028866,4426.166197677032,4427.842275665441,4476.591083631908
FBgn0032986,6229.685430802197,6231.650849535259,6280.2686573478
FBgn0284237,1530.262885572927,1532.10069596223,1632.408998360819
FBgn0030839,14766.63891943369,14768.24697379616,14796.61204393165
FBgn0020909,7638.651956481227,7640.373530712233,7696.975369849553
FBgn0003028,18138.3852476449,18139.89711816747,18149.48102575615
FBgn0266669,16394.55303949415,16396.35961038673,16438.55252722858
FBgn0038358,10702.4233938928,10703.50082472363,10750.33198550985
FBgn0002564,12085.30015632959,12082.2289426134,12014.2028074664
FBgn0033616,7953.789690775063,7955.618470931543,8009.482011447857
FBgn0034906,4502.678648771736,4502.355889240506,4548.649961895731
FBgn0023530,2824.94563067124,2824.980871567484,2893.013747666284
FBgn0029848,14817.79302024894,14819.53156473601,14866.88261515122
FBgn0001308,15408.50423221371,15408.25608979688,15414.45351411561
FBgn0032615,7942.37329023249,7944.373888994292,7992.27283788083
FBgn0040087,15993.73742858749,15995.41904933553,15986.42732398321
FBgn0050325,8656.336379260843,8658.054309785402,8728.273011836149
FBgn0038753,14255.27819867062,14257.29611669553,14293.56544833378
FBgn0029639,3272.690841036893,3273.633072367105,3305.793767570409
FBgn0053003,14695.56399693056,14696.97874614951,14702.51474508652
FBgn0024194,11486.44564947211,11488.40049445661,11480.92451824351
FBgn0039941,10594.40747707837,10596.4165986441,10639.60676487763
FBgn0030375,3819.899551232052,3821.163556507082,3882.803236140668
FBgn0024806,31899.16317686357,31897.46789101035,31924.91391820472
FBgn0036740,3371.129075332782,3367.510196483344,3437.390485902238
FBgn0286876,3010.648085635176,3010.735172440358,3083.756251222117
FBgn0260484,8134.684859976681,8134.360592479544,8147.109269115704
FBgn0053673,7639.263949285344,7640.949674334952,7693.204475631022
FBgn0037882,6233.566512670007,6235.587345655705,6275.247348076466
FBgn0033265,6954.477184284753,6956.070240094446,7034.0518422927335
FBgn0039051,7274.998811458097,7276.586230497709,7286.619379319583
FBgn0034407,2915.224996073731,2916.312463140292,2981.027488396778
FBgn0260933,22891.42413144489,22891.66818425693,22890.94293709191
FBgn0005390,50660.95615755231,50661.75855126018,50588.86034763725
FBgn0030573,3442.511027548889,3442.072019133537,3519.786891423242
FBgn0033065,6683.991723216638,6684.687452191451,6749.096830564303
FBgn0035640,4220.965876238636,4222.983291122452,4281.771247254646
FBgn0041240,8615.552409399832,8617.090302111246,8672.837818852444
FBgn0030440,4765.302919017126,4763.282919200369,4822.887902450763
FBgn0083952,3620.761884079813,3620.700195125973,3682.318684966868
FBgn0039227,33020.05854875391,33014.48258142627,33014.40667612397
FBgn0040020,2406.584787685695,2408.169148296337,2485.835000819517
FBgn0031528,10057.52752262165,10059.3360859639,10088.12596183764
FBgn0032360,4577.267762269287,4573.861498660664,4641.304347702757
FBgn0039849,7143.443513295712,7143.465014705595,7154.457488579571
FBgn0032704,5482.220599659307,5483.322501210968,5507.483099152262
FBgn0037503,5608.056907507878,5609.814178265024,5664.626864226932
FBgn0001285,4044.861545662923,4046.724434447922,4121.871986143836
FBgn0250830,16664.57487248167,16665.7818220406,16705.0165246081
FBgn0051697,3458.615920423691,3459.662498718826,3531.928798961051
FBgn0051099,10582.26326837567,10583.68125756457,10601.15448156128
FBgn0022359,6559.766485811598,6560.079018723239,6599.284283441469
FBgn0035257,6984.908220893073,6986.937175566648,7032.515596757811
FBgn0085208,3563.180527226631,3565.253998978319,3636.763104036605
FBgn0032405,6745.291115291574,6745.727259950709,6772.817276313051
FBgn0028554,4467.555929006911,4467.972143133478,4517.053992494712
FBgn0014033,8598.253883646357,8599.163167194694,8663.448789334021
FBgn0284220,27505.66369588026,27502.29803273537,27455.16134606316
FBgn0034918,3185.791419136491,3184.853060702813,3261.120348717159
FBgn0050015,25972.50317536633,25970.41163884622,25937.23361488512
FBgn0032157,15755.74947683652,15757.27336192046,15775.82182352918
FBgn0002732,1869.350245205251,1871.361142773238,1930.698638022591
FBgn0283510,11828.95977209961,11826.93130454157,11840.40487555629
FBgn0030396,5780.890026092269,5782.922798667326,5844.560411868501
FBgn0032877,7973.29289878072,7974.336930976868,8004.179074300021
FBgn0262018,26806.73336632274,26806.96095170671,26847.34911079365
FBgn0038613,16904.94824614386,16900.59448584719,16893.03026331883
FBgn0038878,6339.595570459735,6341.345344978065,6346.206022766463
FBgn0034766,4427.754646576201,4426.343217822282,4498.699996648154
FBgn0035323,3275.354464005029,3273.601033588712,3338.59782302758
FBgn0035933,3294.200907100428,3294.777076747434,3366.645109123388
FBgn0017550,7686.199936850701,7679.171060114831,7719.917619166051
FBgn0031393,3769.687386133886,3771.764823941512,3800.336238867691
FBgn0002723,15185.6598696262,15178.87707172681,15212.41736017442
FBgn0051459,3935.33170819373,3936.452694008049,4011.434018802634
FBgn0031288,3412.841868291885,3414.650953075759,3479.607085504809
FBgn0033259,15651.0409778353,15651.84907021366,15690.72249637643
FBgn0038575,10416.50690074504,10418.5149596035,10453.33279605202
FBgn0004177,3868.568335259454,3869.056076073261,3926.539395998242
FBgn0010194,11275.29452426676,11265.35116253864,11287.90591314503
FBgn0035987,3605.342574235363,3606.43887345474,3665.963119511402
FBgn0015477,45223.86738340725,45225.04672389112,45220.38192735378
FBgn0263511,9089.672513560748,9091.077056491004,9113.920334399076
FBgn0039870,5829.493271664557,5831.534355982853,5897.828227878619
FBgn0010357,5583.623655230961,5584.222608893202,5546.188201774659
FBgn0036285,7828.324820702836,7830.042149134983,7856.621912608211
FBgn0039771,6648.167830024843,6650.141400970381,6703.956950352676
FBgn0052643,3225.750430549274,3227.557945955382,3298.741302601802
FBgn0035824,6643.078553837889,6645.110699028681,6644.902542881035
FBgn0010516,5692.766222719877,5685.910854873613,5708.185132628585
FBgn0015379,3283.074799814169,3276.057889497333,3292.104693546303
FBgn0033260,13090.55246562415,13091.49458059838,13136.76235828414
FBgn0034480,8837.350166981747,8839.113614298012,8881.514908783207
FBgn0037240,28802.67971235777,28803.97487009285,28821.88426431459
FBgn0037514,4846.416155555933,4848.376376484188,4906.878939484693
FBgn0259113,33217.30619050915,33217.92285438814,33235.146474123
FBgn0046687,6979.769358451541,6981.579170134512,6973.903714491721
FBgn0001257,4558.778893069465,4560.206547647079,4580.60783532133
